user,task,attempt,start_time,text_system,text_user,asr_hypothesis,speaker,rating,asr_confidence,asr_time,barge-in,n_sys_words,n_user_words,sysTurnDuration,userTurnDuration,system_speech_act,WER,WER_moved,num_turns,num_sorry,mean_WER,mean_asr_conf,sum_barge,mean_sys_words,SSA_sorry,SSA_info,SSA_confirm
18,3,1,51,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir einfach ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,24,,9,,SORRY ASKFORINFO,,0,,,,,,,1,0,0
18,3,1,60,,Ist die Option Xtra Weekend aktiviert?,,u,,0,,0,,6,,3,,0.8333333333,,,,,,,,,,
18,3,1,65,"Mit Xtra Weekend können Sie am Wochenende für null Cent telefonieren, Der Optionspreis beträgt lediglich vier Euro neunundneunzig monatlich, Zu Xtra Weekend habe ich übrigens noch mehr, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,35,,16,,,,0.8333333333,,,,,,,,,
18,3,1,81,,"Ja,",,u,,0,,0,,1,,2,,0,,,,,,,,,,
18,3,1,87,"Bitte treffen Sie Ihre Wahl,",,,s,,,,0,5,,1,,ASKFORINFO,,0,,,,,,,0,0,0
18,3,1,94,,"Ja,",,u,,0,,0,,1,,2,,0,,,,,,,,,,
18,3,1,97,"Mit Xtra Weekend telefonieren kostenfrei von Samstag null Uhr bis Sonntag vierundzwanzig Uhr, Die Option gilt für Inlandsgespräche ins Telekom-Mobilfunknetz und ins Festnetz, Zubuchen können Sie Xtra Weekend zum Beispiel zum Tarif Xtra Nonstop, Aber auch in vielen anderen Xtra-Tarifen ist die Option nutzbar, Soweit die Informationen vom Sprachportal, Weitere Informationen finden Sie im Internet unter w_ w_ w_ Punkt Telekom Punkt d_ e_ Schrägstrich Mobilfunk, #NS",,,s,,,,0,67,,32,,,,0,,,,,,,,,
18,3,1,129,Sie befinden sich nu-,Ist die,,s u,,0,,1,4,2,2,2,,0.5,,,,,,,,,,
18,3,1,132,"Entschuldigung ich konnte Sie leider nicht verstehen,",Vorbei?,,s u,,0,,1,7,1,3,3,SORRY,0,0.5,,,,,,,1,0,0
18,3,1,135,"Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,16,,7,,SORRY ASKFORINFO,,0,,,,,,,1,0,0
18,3,1,142,,Ist die Option Xtra Weekend für mich aktiviert?,,u,,0,,0,,8,,3,,0.875,,,,,,,,,,
18,3,1,147,"Die Tarifoption Xtra Weekend ist bereits für Sie eingerichtet, #NS",,,s,,,,0,10,,6,,INFO,,0.875,,,,,,,0,1,0
18,3,1,153,S-,"Ich möchte die Option abbestellen,",,u s,,0,,1,1,5,2,2,,0.8,,,,,,,,,,
18,3,1,157,"Okay Sie möchten eine Tarifoption löschen, Zunächst Ihr Status, Die Tarifoption Xtra Nonstop Plus ist für Sie eingerichtet, Xtra Weekend ist für Sie eingerichtet, Die Xtra S_ M_ S_ Sparoption S_ ist nicht eingerichtet, Okay soweit Ihr Status, Welche Option möchten Sie nun löschen Xtra Nonstop Plus oder Xtra Weekend?",,,s,,,,0,50,,26,,INFO ASKFORINFO,,0.8,,,,,,,0,1,0
18,3,1,183,,"Xtra Weekend,",,u,,0,,0,,2,,1,,0.5,,,,,,,,,,
18,3,1,189,"Bevor wir zur Bestätigung kommen noch ein Hinweis, Xtra Weekend kann nur nach Ablauf eines Monats bezogen auf das Aktivierungsdatum deaktiviert werden, Je nachdem wann genau Sie diese Option gebucht haben ist Xtra Weekend also möglicherweise noch ein paar Tage aktiviert, Dennoch nehmen wir natürlich Ihren Wunsch entgegen, Sie möchten also Xtra Weekend deaktivieren ist das richtig?",,,s,,,,0,57,,25,,INFO ASKCONFIRM,,0.5,,,,,,,0,1,1
18,3,1,214,,"Ja, Nein, Nein ist nicht richtig ich möchte",,u,,0,,0,,8,,5,,0.875,,,,,,,,,,
18,3,1,219,"Vielen Dank,","Ich möchte es abbestellen,",,u s,,0,,1,2,4,1,1,,0.75,0.875,,,,,,,,,
18,3,1,220,"Die gewünschte Änderung wird in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun? Bitte treffen Sie Ihre Wahl, Meine folgenden Ansagen können Sie jederzeit durch Ihre Spracheingabe unterbrechen,",,,s,,,,0,39,,21,,ASKFORINFO NAV,,0.75,,,,,,,0,0,0
18,3,1,241,"Sie haben hier die Möglichkeit folgende Einstellungen Ihrer Telekom-Mobilfunkkarte zu ändern,","Jetzt geht's wieder,",,s u,,0,,1,11,3,6,6,ASKFORINFO,0.6666666667,,,,,,,,0,0,0
18,3,1,247,"Tarif Tarifoptionen Xtra Nonstop Plus Xtra Weekend Xtra Data Xtra Web'n'Walk Starter Bonusprogramme Xtra Roaming T-Mobile weltweit für Xtra-Kunden Komfortdienste oder Rufnummernanzeige, Darüber hinaus können Sie Informationen zu diesen Services Xtra-News oder den aktuellen Status Ihrer Telekom-Mobilfunkkarte anhören, Und wenn Sie den Umgang mit dem Sprachportal zunächst einmal nur ausprobieren wollen sagen Sie einfach guided tour, Für eine kurze Einführung zum Sprachportal sagen Sie einfach Bedienungshinweis, Bitte sagen Sie mir was Sie tun möchten,",,,s,,,,0,74,,40,,ASKFORINFO,,0.6666666667,,,,,,,0,0,0
18,3,1,287,,"Xtra Weekend abbestellen,",,u,,0,,0,,3,,3,,0.6666666667,,,,,,,,,,
18,3,1,292,"Die Tarifoption Xtra Weekend ist bereits ausgeschaltet,",,,s,,,,0,7,,4,,INFO,,0.6666666667,,,,,,,0,1,0
18,3,1,296,#NS,"Gut,",,s u,,0,,1,1,1,1,1,,0,,,,,,,,,,
18,3,1,298,"Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun? Bitte treffen Sie Ihre Wahl, Meine fol-",,,s,,,,0,21,,12,,ASKFORINFO NAV,,0,29,3,0.4903703704,0,7,24.5714285714,0,0,0
19,3,1,0,"#NS Hallo und herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Ich habe einige interessante Tipps unter Anderem zu den Themen Xtra-Optionen sowie Xtra-Guthaben, Neugierig? Dann sagen Sie jetzt Tipps, Sie können mir aber auch jetzt direkt Ihr Anliegen nennen Als Stichwort oder im ganzen Satz,",,,s,,,,0,54,,25,,ASKFORINFO WELCOME,,,,,,,,,0,0,0
19,3,1,25,Probieren Sie es ei-,Habe ich,habe ich eines die option xtra next weekend,s u,,55,30,1,4,2,2,2,,3,,,,,,,,,,
19,3,1,27,,Habe ich die Option Xtra Weekend aktiviert?,,u,,0,,0,,7,,3,,0.8571428571,3,,,,,,,,,
19,3,1,32,"Die Option Next Weekend wird nicht mehr angeboten, Bitte verlangen Sie zu diesem Thema einen Kundenberater,",,,s,2,,,0,16,,7,,NAV,,0.8571428571,4,0,1.9285714286,27.5,1,24.6666666667,0,0,0
19,3,1,39,#NS,"Nein,",,s u,2,0,,1,1,1,1,1,,0,,1,0,,0,1,1,,,
19,3,1,40,N-,"Xtra Weekend,",,u s,2,0,,1,1,2,1,1,,0.5,0,1,0,0,0,1,1,,,
19,3,1,43,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz,",,,s,,,,0,18,,7,,SORRY ASKFORINFO,,0.5,,,,,,,1,0,0
19,3,1,50,Bit-,Welche Optionen habe ich aktiviert?,,u s,,0,,1,1,5,2,2,,0.8,,,,,,,,,,
19,3,1,54,"Die Tarifoption Xtra Nonstop Plus ist für Sie eingerichtet, Xtra Weekend ist für Sie eingerichtet, Okay, Jetzt brauchen Sie mir nur zu sagen was Sie tun möchten,",,,s,,,,0,27,,13,,INFO ASKFORINFO,,0.8,,,,,,,0,1,0
19,3,1,67,Also zum Beispiel,"Abbestellen,",,s u,5,0,,1,3,1,2,2,ASKFORINFO,0,,4,1,0.65,0,2,12.25,0,0,0
19,3,1,73,"Okay Sie möchten eine Tarifoption löschen, Zunächst Ihr Status, Die Tarifoption Xtra Nonstop Plus ist für Sie eingerichtet, Xtra Weekend ist für Sie eingerichtet, Die Xtra S_ M_ S_ Sparoption S_ ist nicht eingerichtet, Okay soweit Ihr Status, Welche Option möchten Sie nun löschen Xtra Nonstop Plus oder Xtra Weekend?",,,s,3,,,0,50,,26,,INFO ASKFORINFO,,0,1,0,0,,0,50,0,1,0
19,3,1,99,,"Xtra Weekend,",,u,3,0,,0,,2,,2,,0.5,,1,0,,0,0,,,,
19,3,1,106,"Bevor wir zur Bestätigung kommen noch ein Hinweis, Xtra Weekend kann nur nach Ablauf eines Monats bezogen auf das Aktivierungsdatum deaktiviert werden, Je nachdem wann genau Sie diese Option gebucht haben ist Xtra Weekend also möglicherweise noch ein paar Tage aktiviert, Dennoch nehmen wir natürlich Ihren Wunsch entgegen, Sie möchten also Xtra Weekend deaktivieren ist das richtig?",,,s,,,,0,57,,27,,INFO ASKCONFIRM,,0.5,,,,,,,0,1,1
19,3,1,133,,"Ja,",,u,,0,,0,,1,,0,,0,,,,,,,,,,
19,3,1,135,"Vielen Dank, Die gewünschte Änderung wird in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start,",,,s,,,,0,19,,10,,NAV,,0,3,0,0.25,0,0,38,0,0,0
20,3,1,0,"#NS Hallo und herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Ich habe einige interessante Tipps unter Anderem zu den Themen Xtra-Optionen sowie Xtra-Guthaben, Neugierig? Dann sagen Sie jetzt Tipps, Sie können mir aber auch jetzt direkt Ihr Anliegen nennen Als Stichwort oder im ganzen Satz, Probieren Sie es einfach mal aus,",,,s,,,,0,60,,26,,ASKFORINFO WELCOME,,,,,,,,,0,0,0
20,3,1,26,,"Ich wollte wissen ob die die Option Xtra Weekend ähm aktiviert ist bei mir,",ich wollte dieser tmobile option xtra weekend flat aktivieren bitte,u,,51,34,0,,14,,6,,0.6428571429,,,,,,,,,,
20,3,1,34,"Die Tarifoption Xtra Weekend ist bereits für Sie eingerichtet, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun? Bitte treffen Sie Ihre Wahl,",,,s,,,,0,29,,17,,INFO ASKFORINFO NAV,,0.6428571429,,,,,,,0,1,0
20,3,1,51,Eine voll-,"Ja,",,u s,,0,,1,2,1,2,2,,0,,,,,,,,,,
20,3,1,53,,"Ja, Ich wollte die Option Xtra Weekend abbestellen,",,u,,0,,0,,8,,4,,0.875,0,,,,,,,,,
20,3,1,59,"Es tut mir leid ich kann Ihr Anliegen immer noch nicht zuordnen, Bitte sagen Sie entweder einen Satz zum Beispiel ich möchte Informationen über die Tarife oder ein Stichwort zum Beispiel Übersicht Information Bedienungshinweise Änderungen oder sagen Sie Kundenberater,",,,s,,,,0,39,,21,,SORRY,,0.875,,,,,,,1,0,0
20,3,1,80,,"Option Xtra Weekend abbestellen,",option xtra weekend abbestellen,u,,67,85,0,,4,,4,,0,,,,,,,,,,
20,3,1,86,"Xtra Weekend ist für Sie eingerichtet, Bevor wir zur Bestätigung kommen noch ein Hinweis, Xtra Weekend kann nur nach Ablauf eines Monats bezogen auf das Aktivierungsdatum deaktiviert werden, Je nachdem wann genau Sie diese Option gebucht haben ist Xtra Weekend also möglicherweise noch ein paar Tage aktiviert, Dennoch nehmen wir natürlich Ihren Wunsch entgegen, Sie möchten also Xtra Weekend deaktivieren ist das richtig?",,,s,,,,0,63,,28,,INFO ASKCONFIRM,,0,,,,,,,0,1,1
20,3,1,114,,"Ja,",ja,u,,83,119,0,,1,,1,,0,,,,,,,,,,
20,3,1,119,"Vielen Dank, Die gewünschte Änderung wird in Kürze für Sie durchgeführt, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,4,,,0,26,,10,,ASKFORINFO NAV,,0,0,0,,,0,,0,0,0
21,3,1,0,"#NS Hallo und herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Ich habe einige interessante Tipps unter Anderem zu den Themen Xtra-Optionen sowie Xtra-Guthaben, Neugierig? Dann sagen Sie jetzt Tipps, Sie können mir aber auch jetzt direkt Ihr Anliegen nennen Als Stichwort oder im ganzen Satz, Probieren Sie es einfach mal aus,",,,s,,,,0,60,,26,,ASKFORINFO WELCOME,,,,,,,,,0,0,0
21,3,1,26,,"Option Xtra Weekend,",option xtra weekend,u,,60,30,0,,3,,3,,0,,,,,,,,,,
21,3,1,30,"Telefonieren Sie samstags und sonntags kostenfrei ins Telekom-Mobilfunktnetz und deutsche Festnetz mit der auch in Ihrem Tarif verfügbaren Option Xtra Weekend, Interessiert? Dann sagen Sie Informationen über Xtra Weekend oder Xtra Weekend buchen, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,48,,24,,ASKFORINFO NAV,,0,,,,,,,0,0,0
21,3,1,54,,"Äh ich will wissen ob ich Xtra Weekend aktiviert habe,",,u,,0,,0,,10,,4,,0.9,,,,,,,,,,
21,3,1,60,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,23,,9,,SORRY ASKFORINFO,,0.9,,,,,,,1,0,0
21,3,1,69,,"Ob Option Xtra Weekend aktiviert ist,",,u,,0,,0,,6,,4,,0.8333333333,,,,,,,,,,
21,3,1,76,"Es tut mir leid ich kann Ihr Anliegen immer noch nicht zuordnen, Bitte sagen Sie entweder einen Satz zum Beispiel ich möchte Informationen über die Tarife oder ein Stichwort zum Beispiel Übersicht Information Bedienungshinweise Änderung oder sagen Sie Kundenberater,",,,s,,,,0,39,,22,,SORRY,,0.8333333333,,,,,,,1,0,0
21,3,1,98,,"Informationen Option,",information option,u,,73,101,0,,2,,2,,0,,,,,,,,,,
21,3,1,102,"Gut mit unseren Tarifoptionen können Sie Ihren Tarif noch besser an Ihr Telefonieverhalten anpassen und Kosten sparen, So gibt es Optionen für Vieltelefonierer oder für Telefonate im Ausland interessant beispielsweise während Ihres Urlaubs, Auch für's S_ M_ S_ versenden oder Internet surfen bieten wir das Passende, Ich geben Ihnen jetzt gleich einen kurzen Überblick über die wichtigsten Optionen, Xtra Nonstop Plus nur die erste Minute und die erste S_ M_ S_ am Tag bezahlen, Buchbar in den meisten Xtra-Tarifen, Xtra Weekend am Wochenende für null Cent telefonieren, Xtra S_ M_ S_ Sparoptionen schon ab fünf Cent S_ M_ S_ versenden, Die Datenoption Xtra Web'n'Walk Starter surfen für nur neun Cent pro Minute, Die Roamingoptionen Smart Traveller Prepaid und T-Mobiel weltweit für Xtra-Kunden telefonieren Sie auch im Ausland bequem und kostengünstig, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,138,,60,,,,0,,,,,,,,,
21,3,1,162,,"Nein,",nein,u,,56,165,0,,1,,0,,0,,,,,,,,,,
21,3,1,167,"#NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,15,,6,,ASKFORINFO NAV,,0,,,,,,,0,0,0
21,3,1,173,,"Ähm aktiviert Option Xtra Weekend,",,u,,0,,0,,5,,5,,0.8,,,,,,,,,,
21,3,1,178,"Leider kann ich Ihnen nicht weiter helfen, Bitte verlangen Sie zu diesem Thema einen Kundenberater, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,30,,12,,ASKFORINFO NAV,,0.8,,,,,,,0,0,0
21,3,1,190,,"Information Tarif,",information tarif,u,,71,194,0,,2,,2,,0,,,,,,,,,,
21,3,1,195,"Gut Xtra-Tarife, Zunächst Ihr Status zum gewünschten Thema, Ihr derzeitiger Tarif ist Xtra Nonstop der ersten Generation, Wählen Sie nun bitte eins der folgenden Tarifthemen aus, Kurzinfo Preise Detailinfos oder Optionen,",,,s,,,,0,31,,18,,INFO ASKFORINFO DETAILS,,0,,,,,,,0,1,0
21,3,1,213,,"Optionen,",option,u,,69,215,0,,1,,1,,0,,,,,,,,,,
21,3,1,216,"Okay Xtra-Optionen, Mit diesen Optionen können Sie Ihren Tarif individuell gestalten, Hier ein Überblick, Sollte Sie eine der Optionen besonders interessieren sagen Sie mir einfach das entsprechende Stichwort, Xtra Nonstop Plus nur die erste Minute und die erste S_ M_ S_ am Tag bezahlen, Buchbar in den meisten Xtra-Tarifen, Xtra Weekend am Wochenende für null Cent telefonieren, Xtra S_ M_ S_ Sparoptionen schon ab fünf Cent S_ M_ S_ versenden,",,,s,,,,0,70,,30,,ASKFORINFO,,0,,,,,,,0,0,0
21,3,1,246,Die Daten-,"Option Xtra Weekend,",option xtra weekend,s u,,52,249,1,2,3,2,2,,0,,,,,,,,,,
21,3,1,251,"Mit Xtra Weekend können Sie am Wochenende für null Cent telefonieren, Der Optionspreis beträgt lediglich vier Euro neunundneunzig monatlich, Zu Xtra Weekend habe ich übrigens noch mehr, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,35,,16,,,,0,,,,,,,,,
21,3,1,267,,"Ja,",ja,u,,81,270,0,,1,,1,,0,,,,,,,,,,
21,3,1,272,"Mit Xtra Weekend telefonieren Sie kostenfrei von Samstag null Uhr bis Sonntag vierundzwanzig Uhr, Die Option gilt für Inlandsgespräche ins Telekom-Mobilfunknet und ins Festnetz, Zubuchen können Sie Xtra Weekend zum Beispiel zum Tarif Xtra Nonstop, Aber auch in vielen anderen Xtra-Tarifen ist die Option nutzbar, Soweit die Informationen vom Sprachportal, Weitere Informationen finden Sie im Internet unter w_ w_ w_ Punkt Telekom Punkt d_ e_ Schrägstrich Mobilfunk, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun? Bitte treffen Sie Ihre Wal, Meine folgenden Ansagen können Sie jederzeit durch Ihre Spracheingabe unterbrechen, Sie haben hier die Möglichkeit folgende Einstellungen Ihrer Telekom-Mobilfunkkarte zu ändern, Tarif Tarifoption Xtra Nonstop Plus Xtra Weekend Xtra Data Xtra Web'n'Walk Starter Bonusprogramme Xtra Roaming T-Mobiel weltweit für Xtra-Kunden Komfortdienste oder Rufnummernanzeige, Darüber hinaus können Sie Informationen zu diesen Services Xtra News oder den aktuellen Status Ihrer Telekom-Mobilfunkkarte anhören, Und wenn Sie den Umgang mit dem Sprachportal zunächst einmal nur ausprobieren wollen",,,s,,,,0,160,,84,,ASKFORINFO NAV,,0,,,,,,,0,0,0
21,3,1,356,sagen S-,"Option bestellen,",,u s,,0,,1,2,2,1,1,,0.5,,,,,,,,,,
21,3,1,359,"Okay Sie möchten eine Tarifoption einrichten, Zunächst Ihr Status, Die Tarifoption Xtra Nonstop Plus ist für Sie eingerichtet, Xtra Weekend ist für Sie eingerichtet, Die Xtra S_ M_ S_ Sparoption S_ ist nicht eingerichtet, Okay soweit Ihr Status, Möchten Sie nun noch die Xtra S_ M_ S_ Sparoption S_ buchen?",,,s,,,,0,50,,24,,INFO ASKCONFIRM,,0.5,,,,,,,0,1,1
21,3,1,383,,"Nein,",,u,,0,,0,,1,,1,,0,,,,,,,,,,
21,3,1,385,"Okay, Damit verlassen Sie diesen Dialogzweig ohne Änderungen, #NS Sie befinden sich nun wieder am Start, Was kann ich noch für Sie tun?",,,s,,,,0,23,,11,,ASKFORINFO NAV,,0,,,,,,,0,0,0
21,3,1,396,,"Option abbestellen,",option abbestellen,u,,69,399,0,,2,,2,,0,,,,,,,,,,
21,3,1,401,"Okay Sie möchten eine Tarifoption löschen, Zunächst Ihr Status, Die Tarifoption Xtra Nonstop Plus ist für Sie eingerichtet, Xtra Weekend ist für Sie eingerichtet, Die Xtra S_ M_ S_ Sparoption S_ ist nicht eingerichtet, Okay soweit Ihr Status, Welche Option möchten Sie nun löschen? Xtra Nonstop Plus oder Xtra Weekend?",,,s,,,,0,50,,25,,INFO ASKFORINFO,,0,,,,,,,0,1,0
21,3,1,426,,"Xtra Weekend,",,u,,0,,0,,2,,1,,0.5,,,,,,,,,,
21,3,1,429,"Bevor wir zur Bestätigung kommen noch ein Hinweis, Xtra Weekend kann nur nach Ablauf eines Monats bezogen auf das Aktivierungsdatum deaktiviert werden, Je nachdem wann genau Sie diese Option gebucht haben ist Xtra Weekend also möglicherweise noch ein paar Tage aktiviert, Dennoch nehmen wir natürlich Ihren Wunsch entgegen, Sie möchten also Xtra Weekend deaktivieren ist das richtig?",,,s,,,,0,57,,26,,INFO ASKCONFIRM,,0.5,,,,,,,0,1,1
21,3,1,455,,"Ja,",,u,,0,,0,,1,,0,,0,,,,,,,,,,
21,3,1,458,"Vielen Dank, Die gewünschte Änderung wird in Kürze für Sie durchgeführt, #NS Sie befinden sich nu-",,,s,,,,0,16,,7,,,,0,31,2,0.2355555556,35.4,2,47.1666666667,,,
24,3,1,0,"#NS Hallo und herzlich willkommen beim Kundenservice der Telekom, Schön dass Sie unser Kunde sind, Dieser Anruf ist kostenfrei, Ich habe einige interessante Tipps unter Anderem zu den Themen Xtra-Optionen sowie Xtra-Guthaben, Neugierig? Dann sagen Sie jetzt Tipps, Sie können mir aber auch jetzt",,,s,,,,0,44,,20,,WELCOME,,,,,,,,,0,0,0
24,3,1,20,direkt Ihr An-,"Tipp,",tipp,s u,,69,22,1,3,1,1,1,,0,,,,,,,,,,
24,3,1,22,"Okay hier unsere Tipps für Sie, Einhundert S_ M_ S_ für neunundzwanzig Cent oder am Wochenende für null Cent telefonieren? Mit Tarifoptionen haben Sie echte Xtra-Möglichkeiten, Für mehr dazu sagen Sie Informationen über Xtra-Optionen,",,,s,,,,0,34,,17,,,,0,,,,,,,,,
24,3,1,39,,"Informationen über Xtra-Optionen,",information uber xtra option,u,,65,45,0,,3,,3,,0.6666666667,,,,,,,,,,
24,3,1,45,"Gut mit unseren Tarifoptionen können Sie Ihren Tarif noch besser an Ihr Telefonieverhalten anpassen und Kosten sparen, So gibt es Optionen für Vieltelefonierer oder für Telefonate im Ausland, Interessant beispielsweise während Ihres Urlaubs, Auch für's S_ M_ S_ versenden oder Internet surfen bieten wir das Passende, Ich geben Ihnen jetzt gleich einen kurzen Überblick über die wichtigsten Optionen, Xtra Nonstop Plus nur die erste Minute und die erste S_ M_ S_ am Tag bezahlen, Buchbar in den meisten Xtra-Tarifen, Xtra Weekend am Wochenende für null Cent telefonieren, Xtra S_ M_ S_ Sparoptionen schon ab fünf Cent S_ M_ S_ versenden, Die Datenoption Xtra Web'n'Walk Starter surfen für nur neun Cent pro Minute, Die Roamingoptionen Smart Traveller Prepaid und T-Mobiel weltweit für Xtra-Kunden telefonieren Sie auch im Ausland bequem und kostengünstig, Wünschen Sie zu diesem Thema noch zusätzliche Informationen?",,,s,,,,0,138,,60,,,,0.6666666667,,,,,,,,,
24,3,1,105,,"Nein,",nein,u,,74,108,0,,1,,1,,0,,,,,,,,,,
24,3,1,108,"#NS Sie befinden sich nun wieder am Start,",,,s,,,,0,8,,4,,NAV,,0,,,,,,,0,0,0
24,3,1,112,Was kann ich,"Tarifoption,",tarif option,s u,,76,115,1,3,1,1,1,,1,,,,,,,,,,
24,3,1,115,"Gut, Möchten Sie die Einstellung einer Tarifoption ändern oder Informationen zu Tarifoptionen?",,,s,,,,0,12,,7,,ASKFORINFO,,1,,,,,,,0,0,0
24,3,1,122,Sie gelangen w-,"Informationen zu Tarifoptionen,",information inklusiv option,u s,,69,126,1,3,3,2,2,,0.75,,,,,,,,,,
24,3,1,126,"Gut mit unseren Tarifoptionen können Sie Ihren Tarif noch besser an Ihr Telefonieverhalten anpassen und Kosten sparen, So gibt es Optionen für Vieltelefonierer oder für Telefonate im Ausland, Interessant beispielsweise während Ihres Urlaubs, Auch für's S_ M_ S_ versenden oder Internet surfen bieten wir das Passende, Ich geben Ihnen jetzt gleich einen kurzen Überblick über die wichtigsten Optionen, Xtra Nonstop Plus nur die erste Minute und die erste S_ M_ S_ am Tag bezahlen, Buchbar in den meisten Xtra-Tarifen, Xtra Weekend am Wochenende für null Cent telefonieren, Xtra S_ M_ S_ Sparoptionen schon ab fünf Cent S_ M_ S_ versenden, Die Datenoption Xtra Web'n'Walk Starter surfen für nur neun Cent pro Minute, Die Roamingoptionen Smart Traveller Prepaid und T-Mobiel weltweit für Xtra-Kunden telefonieren Sie auch im Ausland bequem und kostengünstig, Wünschen Sie zu diesem Thema noch zusätzliche Informationen? Bitte treffen Sie Ihre Wahl, Wenn Sie weitere Informationen zu diesem Thema hören möchten sagen Sie bitte ja ansonsten nein,",,,s,,,,0,158,,72,,ASKFORINFO,,0.75,,,,,,,0,0,0
24,3,1,198,,"Nein,",nein,u,,53,203,0,,1,,2,,0,,,,,,,,,,
24,3,1,203,En-,"Nein,",,u s,,0,,1,1,1,1,1,,0,0,,,,,,,,,
24,3,1,205,"Entschuldigung ich konnte Sie leider nicht verstehen, Am besten nennen Sie mir ein Stichwort oder einen kurzen Satz, Bitte wiederholen Sie Ihr Anliegen,",,,s,,,,0,23,,9,,SORRY ASKFORINFO,,0,,,,,,,1,0,0
24,3,1,214,,"Tarifoption,",tarif option,u,,75,219,0,,1,,1,,1,,,,,,,,,,
24,3,1,218,Gu-,"Tarifoptionen,",,u s,,0,,1,1,1,1,1,,0.5,1,,,,,,,,,
24,3,1,221,Würden Sie das bitte noch einmal wiederholen?,,,s,,,,0,7,,2,,SORRY,,0.5,,,,,,,1,0,0
24,3,1,223,,"Tarifoption,",tarif option,u,,75,228,0,,1,,2,,1,,,,,,,,,,
24,3,1,228,"Gut, Möchten Sie die Einstellung einer Tarifoption ändern oder Informationen zu Tarifoptionen? Sie gelangen wieder an den Start des Sprachportals wenn Sie Hauptmenü sagen,",,,s,,,,0,24,,13,,ASKFORINFO NAV,,1,,,,,,,0,0,0
24,3,1,241,,"Tarifoption ändern,",tarif option andern,u,,70,244,0,,2,,1,,0.5,,,,,,,,,,
24,3,1,244,"Okay Sie möchten die Einstellung einer Tarifoption ändern, Zunächst Ihr Status, Die Tarifoption Xtra Nonstop Plus ist für Sie eingerichtet, Xtra Weekend ist für Sie eingerichtet, Die Xtra S_ M_ S_ Sparoption S_ ist nicht eingerichtet, Okay soweit Ihr Status, Welche Option möchten Sie nun ändern? Xtra Nonstop Plus Xtra Weekend oder die S_ M_ S_ Sparoption S_?",,,s,,,,0,58,,29,,INFO ASKFORINFO,,0.5,,,,,,,0,1,0
24,3,1,273,,"Xtra Weekend,",xtra weekend,u,,77,277,0,,2,,1,,0,,,,,,,,,,
